location,no,size_type,pod,weight,vessel_name_in,voyage_in,vessel_name_out,voyage_out
*1U0410505,TGHU3417150,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410601,MAGU2287189,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410602,SEGU1512084,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410603,IMTU3008090,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410604,EITU0029137,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410605,EGSU3068865,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410701,EITU0379346,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410702,EISU2110985,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410703,XINU1465472,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410704,EGSU3055554,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410705,DRYU2374126,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410801,TEMU4134929,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410802,EMCU6007000,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410803,TEMU3877010,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410804,TCLU3775406,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410805,EMCU6095145,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0410901,DRYU2378939,22G1,CNJIN,2300,CMAGO,054FM,,
*1U0480101,FCIU9290512,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480102,EMCU9739093,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480103,HMCU9010925,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480201,EMCU9834254,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480202,LTIU8023892,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480203,EISU9225625,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480204,EMCU9483777,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480301,IMTU9045614,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480302,MAGU5479040,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480303,EISU9143487,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480304,CAIU9788364,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480305,TCLU6297023,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480401,TEMU8420999,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480402,TEMU7145188,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480403,EISU9278728,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480404,TCNU5213576,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480405,TCNU5453155,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480501,EISU1757051,43GP,CNNBO,4000,EVGSA,202BE,,
*1U0480502,EISU9210501,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480503,TEMU6119902,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480504,TCNU4882999,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480505,FCIU7066078,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480601,GATU8713624,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480602,TCNU6369898,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480603,EMCU9768770,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480604,CARU9480059,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480605,TEMU6067060,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480701,EISU9281315,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480702,EITU1561057,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480703,EMCU9489965,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480704,DRYU9901975,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480705,BMOU4961040,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480801,EITU1002974,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480802,TEMU8521490,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480803,BEAU4464476,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480804,TEMU8953093,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480805,TRLU5934532,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480901,HMCU9026182,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480902,TCNU3008546,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480903,TEMU6095349,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480904,TCNU2403166,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0480905,TCLU8022719,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0481001,WBPU7049748,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0481002,IMTU9060882,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0481003,TEMU7353319,45G0,CNNBO,4200,EVGSA,202BE,,
*1U0481004,DRYU9832133,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0020101,CXDU2185753,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020102,DRYU4566426,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020103,CXDU2304106,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020201,UESU4852338,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020202,TEMU8037146,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020203,GVCU9012680,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020301,DRYU4549075,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020302,TEMU8038585,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020303,CXDU2193023,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020401,CCLU9930714,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020402,CXDU2210060,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020403,CCLU9922236,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020501,UETU9006110,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020502,CCLU9929858,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0020503,CCLU9926890,L5G0,CNNBO,4700,EVGSA,202BE,,
*1V0060101,GVCU4114040,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060102,RFCU4121599,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060103,CCLU4239377,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060201,CCLU4513404,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060202,CCLU4453326,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060203,CCLU4803506,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060301,CCLU5194169,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060302,DFSU4360863,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060303,CBHU6370920,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060401,CBHU6282201,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060402,CCLU4772133,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060403,CBHU6323240,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060501,CCLU4752899,4300,CNNBO,4000,COSFU,JK059S,,
*1V0060502,CCLU4453007,4300,CNNBO,4000,COSFU,JK059S,,
*1V0090101,CCLU2860030,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090102,CSLU2298828,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090103,TEMU5786201,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090201,BSIU2338484,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090202,FCIU5812780,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090203,MAGU2242332,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090204,CBHU5845553,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090301,CBHU4056484,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090302,CSLU2286621,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090303,CSLU1289307,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090304,TRHU3187337,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090305,DFSU2347862,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090401,CSLU2301916,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090402,CAIU3674298,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090403,TEMU3062378,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090404,SEGU2949000,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090405,CSLU1109895,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090501,TEMU3934320,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090502,FCIU5199955,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090503,CXDU1231448,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090504,BMOU2494408,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090505,CSLU1653173,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090601,CSLU1124755,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090602,TEMU3078203,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090603,GESU1413575,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090604,CCLU3934610,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090605,TCKU2446688,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090701,CBHU5778964,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090702,CAIU3295139,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0090703,CSLU1714319,22GP,CNJIN,2300,LH21,715S,COSTB,142N
*1V0160101,TRLU8140990,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160102,TGHU6980661,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160103,CSLU6056139,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160201,DFSU6075042,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160202,TCNU6686022,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160203,FCIU9725620,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160204,SEGU4180548,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160301,CSLU6261529,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160302,BMOU4493674,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160303,TCNU8872941,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160304,MAGU5193720,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160305,DFSU7395631,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160401,RFCU4092628,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160402,FCIU9941574,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160403,FSCU8888258,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160404,CSLU6163477,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160405,DFSU7466925,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0160501,CBHU8555075,45G0,CNNBO,4200,CSCOK,8245W,,
*1V0230101,BSIU3069332,22G0,CNNBO,2300,MOLTM,002E,,
*1V0230201,TGHU2839655,22G0,CNNBO,2300,MOLTM,002E,,
*1V0230202,CRSU1268910,22G0,CNNBO,2300,MOLTM,002E,,
*1V0230301,FCIU3523427,22G0,CNNBO,2300,MOLTM,002E,,
*1V0230302,KKTU7837882,22G0,CNNBO,2300,MOLTM,002E,,
*1V0230401,TCLU2700932,22G0,CNNBO,2300,MOLTM,002E,,
*1V0230402,TRHU1571472,22G0,CNNBO,2300,MOLTM,002E,,
*1V0230501,TTNU3459183,22G0,CNNBO,2300,MOLTM,002E,,
*1V0230502,GESU3826310,22G0,CNNBO,2300,MOLTM,002E,,
*1V0260101,CBHU6293084,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260102,CCLU5133667,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260103,CCLU4402993,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260201,MAGU4863576,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260202,CCLU4741317,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260203,CSNU4001704,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260301,CCLU4485766,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260302,CCLU4752950,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260303,TGHU5130468,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260401,CSLU5164967,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260402,CBHU6063292,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260403,CCLU4891235,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260501,CCLU4459160,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260502,CCLU5261499,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0260503,CCLU4769361,4300,CNNBO,4000,COSHK,JK199BE,,
*1V0300101,CCLU6937989,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300102,CBHU8445020,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300103,TCNU4063194,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300201,CBHU8653873,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300202,SEGU4029594,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300203,CSNU6432399,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300204,CBHU8839467,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300301,DFSU7538060,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300302,CSLU6106219,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300303,CBHU9034024,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300304,TCNU7340348,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300305,CBHU9546479,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300401,CSNU6416145,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300402,TCNU5114254,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300403,TEMU6327974,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300404,SEGU4864659,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300405,CSLU6237590,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300501,CAIU8803994,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300502,TCNU5577602,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300503,BMOU5672611,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0300504,BMOU4677183,45GP,CNNBO,4200,LHE22,JT5669S,,
*1V0340101,EITU1535021,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340102,TCNU3115950,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340103,TRLU7550027,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340201,TCNU2132779,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340202,BMOU4779375,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340203,TCLU9246457,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340301,TCLU8503247,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340302,DRYU9682455,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340303,BEAU4378573,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340401,EMCU9721643,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340402,EITU1285771,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340403,TEMU6174068,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340501,TCLU8189882,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0340502,EITU1862723,45G0,CNNBO,4200,EVGSA,202BE,,
*1V0410101,HJCU8342492,20G1,,2300,,,,
*1V0410102,HJCU8322496,20G1,,2300,,,,
*1V0410103,HJCU2335120,20G1,,2300,,,,
*1V0410201,HJCU8110898,20G1,,2300,,,,
*1V0410202,HJCU2365628,22G1,CNNBO,2300,CMNHV,098FF,,
*1V0410203,HJCU2347331,22G1,CNNBO,2300,CMNHV,098FF,,
*1V0410204,HJCU2273440,22G1,CNNBO,2300,CMNHV,098FF,,
*1V0410301,HJCU2346459,22G1,CNNBO,2300,ALMAS,1635E,,
*1V0410302,HJCU2346206,22G1,CNNBO,2300,CMNHV,098FF,,
*1V0410303,HJCU2342999,22G1,CNNBO,2300,CMNHV,098FF,,
*1V0410304,HJCU2273990,22G1,CNNBO,2300,ALMAS,1635E,,
*1V0410401,HJCU8215570,22G1,CNNBO,2300,ALMAS,1635E,,
*1V0410402,HJCU2359250,22G1,CNNBO,2300,ALMAS,1635E,,
*1V0410403,HJCU8283002,22G1,CNNBO,2300,UASSL,1640E,,
*1V0410404,HJCU8295600,22G1,CNNBO,2300,UASSL,1640E,,
*1V0410501,HJCU8272348,20G1,,2300,,,,
*1V0410502,HJCU2274699,20G1,,2300,,,,
*1V0410503,HJCU8348530,20G1,,2300,,,,
*1V0410504,HJCU2359440,20G1,,2300,,,,
*1V0410601,HJCU8347350,22G0,CNNBO,2300,UASJR,1641E,,
*1V0410602,HJCU2280650,22G0,CNNBO,2300,UASJR,1641E,,
*1V0410603,HJCU8221063,22G0,CNNBO,2300,UASJR,1641E,,
*1V0410701,HJCU8287780,22G0,CNNBO,2300,UASJR,1641E,,
*1V0410702,HJCU8327672,22G0,CNNBO,2300,UASJR,1641E,,
*1V0410703,HJCU8352232,22G0,CNNBO,2300,UASJR,1641E,,
*1V0460101,TCNU7287557,45G1,CNNBO,4200,UASTI,002E,,
*1V0460102,TCNU9885666,45G1,CNNBO,4200,UASTI,002E,,
*1V0460103,KKFU7668690,45G1,CNNBO,4200,UASTI,002E,,
*1V0460201,TRLU6650206,45G1,CNNBO,4200,UASTI,002E,,
*1V0460202,FSCU9801170,45G1,CNNBO,4200,UASTI,002E,,
*1V0460203,GLDU9055920,45G1,CNNBO,4200,UASTI,002E,,
*1V0460204,TCLU4910732,45G1,CNNBO,4200,UASTI,002E,,
*1V0460301,TCLU6090376,45G1,CNNBO,4200,UASTI,002E,,
*1V0460302,KKFU8092070,45G1,CNNBO,4200,UASTI,002E,,
*1V0460303,FSCU9911584,45G1,CNNBO,4200,UASTI,002E,,
*1V0460304,KKFU7123392,45G1,CNNBO,4200,UASTI,002E,,
*1V0460305,KKFU7582452,45G1,CNNBO,4200,UASTI,002E,,
*1V0460401,KKFU8031958,45G1,CNNBO,4200,UASTI,002E,,
*1V0460402,KKFU7756699,45G1,CNNBO,4200,UASTI,002E,,
*1V0460403,KKFU8152008,45G1,CNNBO,4200,UASTI,002E,,
*1V0460404,TCLU1602171,45G1,CNNBO,4200,UASTI,002E,,
*1V0460405,BSIU9862169,45G1,CNNBO,4200,UASTI,002E,,
*1V0460501,KKFU8117809,45G1,CNNBO,4200,UASTI,002E,,
*1V0460502,TCLU5691351,45G1,CNNBO,4200,UASTI,002E,,
*1V0460503,KKFU7631921,45G1,CNNBO,4200,UASTI,002E,,
*1V0460504,KKFU8131582,45G1,CNNBO,4200,UASTI,002E,,
*1V0460505,KKFU8141153,45G1,CNNBO,4200,UASTI,002E,,
*1V0460601,KKFU7787067,45G1,CNNBO,4200,UASTI,002E,,
*1V0460602,TCLU5413730,45G1,CNNBO,4200,UASTI,002E,,
*1V0460603,KKFU7264240,45G1,CNNBO,4200,UASTI,002E,,
*1V0500101,KKFU1396527,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500102,KKFU1794794,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500103,TTNU4851990,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500201,KKFU1699842,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500202,KKFU1484248,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500203,TCLU8979017,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500204,TRLU8743123,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500301,TTNU5769043,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500302,KKFU1704506,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500303,CLHU4665665,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500304,CAXU7432139,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500401,FCLU9416610,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500402,TCLU4276021,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500403,KKFU1625520,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500404,KKFU1725113,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500501,KKFU1770914,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500502,TCKU4370473,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500503,KKFU1802689,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500504,HJMU4274105,42G0,CNNBO,4000,MOLTM,002E,,
*1V0500601,FSCU4470059,42G0,CNNBO,4000,MOLTM,002E,,
*1V0550101,TEMU0096775,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550102,DFSU1359220,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550103,CSLU1125284,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550201,TRHU2527670,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550202,FCIU3120041,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550203,CBHU4253734,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550301,CBHU5680767,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550302,CBHU4253570,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550303,MAGU2223712,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550401,MAGU2488291,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550402,CCLU3759250,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1V0550403,CSLU1066284,22GP,CNJIN,2300,KTO88,713S,COSTB,142N
*1W0060101,BMOU9505931,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060102,SEGU9137734,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060103,TTNU8014776,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060201,CXRU1346842,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060202,DFOU6138660,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060203,BMOU9756285,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060204,TEMU9321943,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060301,TEMU9128596,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060302,TEMU9560423,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060303,CXRU1219283,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060304,DFOU6109317,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060305,DFOU6104212,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060401,BMOU9509599,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060402,SZLU9218927,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060403,CXRU1548993,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060404,TEMU9324330,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060405,CXRU1034660,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060501,CXRU1228618,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060502,DFOU6160685,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060503,TEMU9327617,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060504,CXRU1370216,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060505,TEMU9046625,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060601,DFOU6154445,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060602,CXRU1629930,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060603,CXRU1493078,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060604,TTNU8198760,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060605,CBHU2821075,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060701,CBHU2830204,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0060702,SZLU9688617,45R1,CNNBO,5000,SENDE,JK004S,,
*1W0100101,BMOU5673990,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100102,CSLU6203353,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100103,CBHU8588401,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100201,TCNU5657740,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100202,CCLU7903052,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100203,CCLU6277822,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100204,GESU4466753,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100301,TCNU5919557,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100302,FCIU9864673,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100303,CBHU9082110,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100304,CCLU6723776,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100305,FSCU8514900,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100401,CCLU7903828,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100402,FCIU9838519,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100403,TCNU8662441,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100404,CSLU6320935,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100405,CBHU8219487,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100501,RFCU4044358,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100502,FCIU9526995,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100503,FSCU8465451,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100504,TEMU7173317,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100505,CCLU7802421,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100601,TCNU8884860,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100602,CBHU9119040,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100603,CSLU6148425,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0100604,DFSU7258644,45G0,CNNBO,4200,EVGSA,202BE,,
*1W0180101,KKFU1871695,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180102,TCKU4382520,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180103,TGHU5087103,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180201,KKFU1797432,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180202,TCKU4386079,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180203,TTNU4993207,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180204,DFSU4392599,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180301,KKFU1868500,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180302,KKFU1471600,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180303,KKFU1726974,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180304,KKFU1711254,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180305,TGHU5256749,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180401,TCKU4378535,42G0,CNNBO,4000,NMZ20,1741W,,
*1W0180402,TCKU4629380,42G0,CNNBO,4000,NMZ20,1741W,,
